Date,Sector,Industry,CapGain
2023-12-15,Basic Materials,Gold,-12355941.999999942
2023-12-15,Basic Materials,Independent Oil & Gas,-35335.99999999924
2023-12-15,Basic Materials,Lumber & Wood Production,-3826881.999999998
2023-12-15,Basic Materials,Other Industrial Metals & Mining,-3076502.99999998
2023-12-15,Basic Materials,Other Precious Metals & Mining,45945836.99999999
2023-12-15,Basic Materials,Paper & Paper Products,-18067660.00000001
2023-12-15,Basic Materials,Silver,-1338628.0000000012
2023-12-15,Basic Materials,Specialty Chemicals,8765646.000000164
2023-12-15,Basic Materials,Steel,26936803.999999885
2023-12-15,Communication Services,Advertising Agencies,856815.999999961
2023-12-15,Communication Services,Broadcasting,-7222657.000000004
2023-12-15,Communication Services,Electronic Gaming & Multimedia,-83758815.00000013
2023-12-15,Communication Services,Internet Content & Information,136077826.00000054
2023-12-15,Communication Services,Publishing,-2772177.830000001
2023-12-15,Communication Services,Telecom Services,-52324825.00000016
2023-12-15,Communication Services,bond etf,-30697748.000000007
2023-12-15,Consumer Cyclical,Apparel Manufacturing,-148148.3399999919
2023-12-15,Consumer Cyclical,Apparel Retail,-34706492.999999896
2023-12-15,Consumer Cyclical,Auto & Truck Dealerships,-3254386.0000000345
2023-12-15,Consumer Cyclical,Auto Manufacturers,195547251.9999988
2023-12-15,Consumer Cyclical,Auto Parts,-31244841.99999997
2023-12-15,Consumer Cyclical,Department Stores,-8781757.000000026
2023-12-15,Consumer Cyclical,Footwear & Accessories,-3026636.0000001807
2023-12-15,Consumer Cyclical,"Furnishings, Fixtures & Appliances",-19061358.00000001
2023-12-15,Consumer Cyclical,Gambling,-20210324.00000004
2023-12-15,Consumer Cyclical,Home Improvement Retail,68055672.9999998
2023-12-15,Consumer Cyclical,Internet Retail,62523082.00000064
2023-12-15,Consumer Cyclical,Leisure,-21575763.99999995
2023-12-15,Consumer Cyclical,Lodging,6408012.999999905
2023-12-15,Consumer Cyclical,Luxury Goods,-4044031.000000036
2023-12-15,Consumer Cyclical,Packaging & Containers,-36354173.99999995
2023-12-15,Consumer Cyclical,Personal Services,-10931048.000000028
2023-12-15,Consumer Cyclical,Recreational Vehicles,-6575666.000000039
2023-12-15,Consumer Cyclical,Residential Construction,-24809768.99999979
2023-12-15,Consumer Cyclical,Resorts & Casinos,-40775108.99999999
2023-12-15,Consumer Cyclical,Restaurants,-194915803.00000027
2023-12-15,Consumer Cyclical,Specialty Retail,-67712201.99999982
2023-12-15,Consumer Cyclical,Textile Manufacturing,-816176.0000000003
2023-12-15,Consumer Cyclical,Travel Services,30181389.00000013
2023-12-15,Consumer Defensive,Beverages - Brewers,-7251468.000000042
2023-12-15,Consumer Defensive,Beverages - Non-Alcoholic,-46771354.99999978
2023-12-15,Consumer Defensive,Beverages - Wineries & Distilleries,-8161129.000000005
2023-12-15,Consumer Defensive,Confectioners,-3668264.999999903
2023-12-15,Consumer Defensive,Discount Stores,147260174.0000005
2023-12-15,Consumer Defensive,Education & Training Services,-60790121.08000004
2023-12-15,Consumer Defensive,Farm Products,-12774665.999999989
2023-12-15,Consumer Defensive,Food Distribution,-7294858.999999931
2023-12-15,Consumer Defensive,Grocery Stores,-56683611.00000002
2023-12-15,Consumer Defensive,Household & Personal Products,-19526436.00000008
2023-12-15,Consumer Defensive,Packaged Foods,-57033839.99999995
2023-12-15,Consumer Defensive,Tobacco,-6268995.000000235
2023-12-15,Energy,Oil & Gas Drilling,-11172972.000000004
2023-12-15,Energy,Oil & Gas E&P,8835547.000000317
2023-12-15,Energy,Oil & Gas Equipment & Services,12190940.000000022
2023-12-15,Energy,Oil & Gas Integrated,51555828.76000018
2023-12-15,Energy,Oil & Gas Midstream,2675071.000000141
2023-12-15,Energy,Oil & Gas Refining & Marketing,72250075.99999978
2023-12-15,Energy,Thermal Coal,-67616.0000000073
2023-12-15,Energy,Uranium,-19392915.0
2023-12-15,Financial Services,Asset Management,97705313.00000016
2023-12-15,Financial Services,Banks - Diversified,25386048.99999972
2023-12-15,Financial Services,Banks - Regional,-152892178.99999976
2023-12-15,Financial Services,Capital Markets,83968278.00000003
2023-12-15,Financial Services,Credit Services,56732063.99999978
2023-12-15,Financial Services,Financial Conglomerates,-2465635.000000003
2023-12-15,Financial Services,Financial Data & Stock Exchanges,-49910944.99999997
2023-12-15,Financial Services,Insurance - Diversified,-24667492.00000001
2023-12-15,Financial Services,Insurance - Life,-9270895.99999999
2023-12-15,Financial Services,Insurance - Property & Casualty,6598306.999999813
2023-12-15,Financial Services,Insurance - Reinsurance,2019829.9999999937
2023-12-15,Financial Services,Insurance - Specialty,-7191488.000000006
2023-12-15,Financial Services,Insurance Brokers,-5475905.999999995
2023-12-15,Financial Services,Mortgage Finance,-3224184.9999999804
2023-12-15,Financial Services,Shell Companies,-14784922.390000002
2023-12-15,Healthcare,Biotechnology,15206561.17999992
2023-12-15,Healthcare,Diagnostics & Research,-110906925.0000002
2023-12-15,Healthcare,Drug Manufacturers - General,-19455155.000000477
2023-12-15,Healthcare,Drug Manufacturers - Specialty & Generic,-22112967.99999998
2023-12-15,Healthcare,Health Information Services,-34831110.60000003
2023-12-15,Healthcare,Healthcare Plans,-57733095.99999996
2023-12-15,Healthcare,Medical Care Facilities,-49045943.00000008
2023-12-15,Healthcare,Medical Devices,-45730981.99999975
2023-12-15,Healthcare,Medical Distribution,-10774328.999999754
2023-12-15,Healthcare,Medical Instruments & Supplies,-15300270.999999844
2023-12-15,Healthcare,Pharmaceutical Retailers,-4880956.000000019
2023-12-15,Industrials,Aerospace & Defense,108536379.0
2023-12-15,Industrials,Airlines,-19510838.99999982
2023-12-15,Industrials,Airports & Air Services,-736613.0000000085
2023-12-15,Industrials,Building Products & Equipment,-136902191.0000003
2023-12-15,Industrials,Business Equipment & Supplies,-1950795.9999999967
2023-12-15,Industrials,Conglomerates,2622327.000000212
2023-12-15,Industrials,Consulting Services,-15657282.999999968
2023-12-15,Industrials,Electrical Equipment & Parts,-19362245.52000001
2023-12-15,Industrials,Engineering & Construction,-39856511.99999997
2023-12-15,Industrials,Farm & Heavy Construction Machinery,6657702.99999986
2023-12-15,Industrials,Industrial Distribution,178540.9999998631
2023-12-15,Industrials,Infrastructure Operations,196406.00000000416
2023-12-15,Industrials,Integrated Freight & Logistics,27499720.99999994
2023-12-15,Industrials,Marine Shipping,20572636.00000001
2023-12-15,Industrials,Metal Fabrication,2029924.0000000093
2023-12-15,Industrials,Pollution & Treatment Controls,-3493415.0000000647
2023-12-15,Industrials,Railroads,30025668.000000123
2023-12-15,Industrials,Rental & Leasing Services,-3590112.0000000894
2023-12-15,Industrials,Security & Protection Services,-3542652.000000011
2023-12-15,Industrials,Specialty Business Services,-15248270.999999994
2023-12-15,Industrials,Specialty Industrial Machinery,457224.00000006193
2023-12-15,Industrials,Staffing & Employment Services,-12869050.999999989
2023-12-15,Industrials,Tools & Accessories,-16000167.000000056
2023-12-15,Industrials,Trucking,17217674.000000026
2023-12-15,Industrials,Waste Management,6843564.000000097
2023-12-15,Real Estate,REIT - Diversified,-13708270.99999996
2023-12-15,Real Estate,REIT - Healthcare Facilities,-38846852.99999996
2023-12-15,Real Estate,REIT - Hotel & Motel,-15264002.000000028
2023-12-15,Real Estate,REIT - Industrial,-27447861.00000024
2023-12-15,Real Estate,REIT - Mortgage,-26312584.00000004
2023-12-15,Real Estate,REIT - Office,-34039115.99999999
2023-12-15,Real Estate,REIT - Residential,-31056247.0
2023-12-15,Real Estate,REIT - Retail,-31691660.34000014
2023-12-15,Real Estate,REIT - Specialty,-19687199.999999933
2023-12-15,Real Estate,Real Estate - Development,-478673.9999999993
2023-12-15,Real Estate,Real Estate - Diversified,-500701.0000000016
2023-12-15,Real Estate,Real Estate Services,-49910658.00000002
2023-12-15,Technology,Communication Equipment,-15523986.000000186
2023-12-15,Technology,Computer Hardware,25086945.00000016
2023-12-15,Technology,Consumer Electronics,4260754.99999898
2023-12-15,Technology,Electronic Components,-118428869.0
2023-12-15,Technology,Electronics & Computer Distribution,1743113.999999988
2023-12-15,Technology,Information Technology Services,49102404.99999936
2023-12-15,Technology,Scientific & Technical Instruments,-5168156.999999944
2023-12-15,Technology,Semiconductor Equipment & Materials,-14115284.00000035
2023-12-15,Technology,Semiconductors,606290393.9999981
2023-12-15,Technology,Software - Application,276950323.26000065
2023-12-15,Technology,Software - Infrastructure,500501654.99999887
2023-12-15,Technology,Solar,-17192918.999999873
2023-12-15,Utilities,Utilities - Diversified,-13530094.000000035
2023-12-15,Utilities,Utilities - Independent Power Producers,6308306.999999989
2023-12-15,Utilities,Utilities - Regulated Electric,-177335758.00000003
2023-12-15,Utilities,Utilities - Regulated Gas,-5529440.000000029
2023-12-15,Utilities,Utilities - Regulated Water,-11866467.999999965
2023-12-15,Utilities,Utilities - Renewable,13905457.999999996
2023-12-15,bond,bond etf,-338309885.7600043
2023-12-18,Basic Materials,Agricultural Inputs,-5493944.999999998
2023-12-18,Basic Materials,Aluminum,-6144413.000000009
2023-12-18,Basic Materials,Building Materials,-1773347.0000000224
2023-12-18,Basic Materials,Chemicals,-4305492.000000013
2023-12-18,Basic Materials,Coking Coal,-195987.00000000856
2023-12-18,Basic Materials,Copper,-2438559.999999995
2023-12-18,Basic Materials,Gold,-252347.99999991848
2023-12-18,Basic Materials,Independent Oil & Gas,-56378.00000000023
2023-12-18,Basic Materials,Lumber & Wood Production,-2294463.999999997
2023-12-18,Basic Materials,Other Industrial Metals & Mining,4434272.000000041
2023-12-18,Basic Materials,Other Precious Metals & Mining,4649698.999999994
2023-12-18,Basic Materials,Paper & Paper Products,1432692.9999999972
2023-12-18,Basic Materials,Silver,-500591.9999999999
2023-12-18,Basic Materials,Specialty Chemicals,-25078727.999999903
2023-12-18,Basic Materials,Steel,-19278560.00000006
2023-12-18,Communication Services,Advertising Agencies,-334224.0000000076
2023-12-18,Communication Services,Broadcasting,-1543430.9999999974
2023-12-18,Communication Services,Electronic Gaming & Multimedia,-3311682.999999989
2023-12-18,Communication Services,Internet Content & Information,318359178.7899998
2023-12-18,Communication Services,Publishing,-752351.2799999951
2023-12-18,Communication Services,Telecom Services,-4874451.000000007
2023-12-18,Communication Services,bond etf,48599628.5299999
2023-12-18,Consumer Cyclical,Apparel Manufacturing,-632251.0399999907
2023-12-18,Consumer Cyclical,Apparel Retail,5691742.00000002
2023-12-18,Consumer Cyclical,Auto & Truck Dealerships,58714105.0
2023-12-18,Consumer Cyclical,Auto Manufacturers,-194535727.2099988
2023-12-18,Consumer Cyclical,Auto Parts,-9621725.000000028
2023-12-18,Consumer Cyclical,Department Stores,3252999.999999973
2023-12-18,Consumer Cyclical,Footwear & Accessories,-6263306.999999954
2023-12-18,Consumer Cyclical,"Furnishings, Fixtures & Appliances",-3480148.000000016
2023-12-18,Consumer Cyclical,Gambling,2426620.000000003
2023-12-18,Consumer Cyclical,Home Improvement Retail,-20849232.999999885
2023-12-18,Consumer Cyclical,Internet Retail,268078023.0899994
2023-12-18,Consumer Cyclical,Leisure,2489781.999999991
2023-12-18,Consumer Cyclical,Lodging,6351779.000000039
2023-12-18,Consumer Cyclical,Luxury Goods,-1087257.9999999995
2023-12-18,Consumer Cyclical,Packaging & Containers,-6493693.999999968
2023-12-18,Consumer Cyclical,Personal Services,3101888.0000000056
2023-12-18,Consumer Cyclical,Recreational Vehicles,-2864648.999999994
2023-12-18,Consumer Cyclical,Residential Construction,-14346157.000000035
2023-12-18,Consumer Cyclical,Resorts & Casinos,-5278477.999999997
2023-12-18,Consumer Cyclical,Restaurants,19505661.00000013
2023-12-18,Consumer Cyclical,Specialty Retail,-17274031.999999944
2023-12-18,Consumer Cyclical,Textile Manufacturing,44705.00000000189
2023-12-18,Consumer Cyclical,Travel Services,-4760779.000000032
2023-12-18,Consumer Defensive,Beverages - Brewers,1316080.9999999942
2023-12-18,Consumer Defensive,Beverages - Non-Alcoholic,9947153.00000006
2023-12-18,Consumer Defensive,Beverages - Wineries & Distilleries,10173611.999999994
2023-12-18,Consumer Defensive,Confectioners,-1273270.000000007
2023-12-18,Consumer Defensive,Discount Stores,90688640.0000001
2023-12-18,Consumer Defensive,Education & Training Services,-8214176.000000004
2023-12-18,Consumer Defensive,Farm Products,-22830987.99999999
2023-12-18,Consumer Defensive,Food Distribution,-1663319.0000000177
2023-12-18,Consumer Defensive,Grocery Stores,10900049.000000035
2023-12-18,Consumer Defensive,Household & Personal Products,19308837.00000001
2023-12-18,Consumer Defensive,Packaged Foods,10650734.36000002
2023-12-18,Consumer Defensive,Tobacco,1849031.000000015
2023-12-18,Energy,Oil & Gas Drilling,-4438604.999999999
2023-12-18,Energy,Oil & Gas E&P,-51279776.000000015
2023-12-18,Energy,Oil & Gas Equipment & Services,-16620946.999999965
2023-12-18,Energy,Oil & Gas Integrated,-32141176.79999989
2023-12-18,Energy,Oil & Gas Midstream,-13970730.99999996
2023-12-18,Energy,Oil & Gas Refining & Marketing,11261296.999999918
2023-12-18,Energy,Thermal Coal,-5976218.000000004
2023-12-18,Energy,Uranium,5878961.000000029
2023-12-18,Financial Services,Asset Management,-37225176.99999995
2023-12-18,Financial Services,Banks - Diversified,-34014304.00000005
2023-12-18,Financial Services,Banks - Regional,-85107816.00000012
2023-12-18,Financial Services,Capital Markets,181429986.9999999
2023-12-18,Financial Services,Credit Services,57148910.00000005
2023-12-18,Financial Services,Financial Conglomerates,1711677.000000005
2023-12-18,Financial Services,Financial Data & Stock Exchanges,94182229.00000006
2023-12-18,Financial Services,Insurance - Diversified,10237167.999999791
2023-12-18,Financial Services,Insurance - Life,-10139908.999999989
2023-12-18,Financial Services,Insurance - Property & Casualty,3893809.9999999306
2023-12-18,Financial Services,Insurance - Reinsurance,1533652.0000000123
2023-12-18,Financial Services,Insurance - Specialty,-1688363.0000000151
2023-12-18,Financial Services,Insurance Brokers,11321749.000000004
2023-12-18,Financial Services,Mortgage Finance,125275.0000000014
2023-12-18,Financial Services,Shell Companies,-114663.94000000216
2023-12-18,Healthcare,Biotechnology,118668551.01
2023-12-18,Healthcare,Diagnostics & Research,-33981134.000000045
2023-12-18,Healthcare,Drug Manufacturers - General,18043852.99999988
2023-12-18,Healthcare,Drug Manufacturers - Specialty & Generic,-54748888.16
2023-12-18,Healthcare,Health Information Services,-17452157.0
2023-12-18,Healthcare,Healthcare Plans,-9341857.000000209
2023-12-18,Healthcare,Medical Care Facilities,-4346445.999999987
2023-12-18,Healthcare,Medical Devices,29828552.75000009
2023-12-18,Healthcare,Medical Distribution,-1876560.999999981
2023-12-18,Healthcare,Medical Instruments & Supplies,49738215.99999999
2023-12-18,Healthcare,Pharmaceutical Retailers,-3027297.0000000126
2023-12-18,Industrials,Aerospace & Defense,10113755.430000216
2023-12-18,Industrials,Airlines,-10965922.99999998
2023-12-18,Industrials,Airports & Air Services,348056.00000000047
2023-12-18,Industrials,Building Products & Equipment,-34353691.00000003
2023-12-18,Industrials,Business Equipment & Supplies,-412797.9999999992
2023-12-18,Industrials,Conglomerates,-173675.9999999765
2023-12-18,Industrials,Consulting Services,-1409416.000000021
2023-12-18,Industrials,Electrical Equipment & Parts,-20839803.08
2023-12-18,Industrials,Engineering & Construction,-6310163.000000033
2023-12-18,Industrials,Farm & Heavy Construction Machinery,-25882752.000000093
